2016年03月26日,,,
,,,Machico､衣川里佳､星谷美緒､長谷川育美､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜
,,M02.winning the soul,
,,,Machico､衣川里佳､前田佳織里､佐伯伊織､立花日菜､矢野妃菜喜
,,M03.Make debut!,
,,,衣川里佳､星谷美緒､長谷川育美､田澤茉純､のぐちゆり
,,M04.アウト・オブ・トライアングル,
,,,前田佳織里
,,M05.願いのカタチ,
,,,Machico
,,M06.木漏れ日のエール,
,,,立花日菜､矢野妃菜喜
,,M07.ぴょいっと♪はれるや！,
,,,星谷美緒､長谷川育美､佐伯伊織､田澤茉純､のぐちゆり､花井美春
,,M08.うまぴょい伝説,
,,,Machico､衣川里佳､星谷美緒､長谷川育美､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜
2021年07月17日,,,
,シブヤノオト@NHKホール(東京・渋谷区)【無観客】,,
,,M01.うまぴょい伝説,
,,,Machico､大橋彩香､田所あずさ､青木瑠璃子､前田佳織里､立花日菜､矢野妃菜喜
2021年08月04日,,,
,ウマ娘 プリティーダービー アニメ「うまよん」発売記念 配信イベント@オンライン生配信(東京・特別区)【無観客】,,
,,M01.ぴょいっと♪はれるや！,
,,,和氣あず未､前田玲奈､髙橋ミナミ､香坂さき､佐伯伊織
,,M02.うまぴょい伝説,
,,,和氣あず未､前田玲奈､髙橋ミナミ､香坂さき､佐伯伊織
2021年08月28日,,,
,ウマ娘 プリティーダービー 3rd EVENT WINNING DREAM STAGE DAY1@東京ガーデンシアター(東京・江東区)【声出し禁止】,,
,,M01.GIRLS' LEGEND U,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､青木瑠璃子､近藤唯､星谷美緒､渡部優衣､三澤紗千香､渡部恵子､首藤志奈､新田ひより
,,M02.winning the soul,
,,,和氣あず未､Machico､大坪由佳､衣川里佳､首藤志奈､新田ひより
,,M03.彩 Phantasia,
,,,高柳知葉､上田瞳､木村千咲､前田玲奈､徳井青空､青木瑠璃子
,,M04.Make debut!,
,,,大坪由佳､衣川里佳､近藤唯､星谷美緒､渡部優衣､渡部恵子
,,M05.恋はダービー☆,
,,,Machico
,,M06.L’s Surprise!!,
,,,髙橋ミナミ
,,M07.帝笑歌劇～讃えよ永久に～,
,,,徳井青空
,,M08.ENDLESS DREAM!!,
,,,青木瑠璃子､星谷美緒､新田ひより
,,M09.涙ひかって明日になれ！,
,,,近藤唯､渡部優衣､渡部恵子
,,M10.ぴょいっと♪はれるや！,
,,,和氣あず未､前田玲奈､髙橋ミナミ､星谷美緒､首藤志奈
,,M11.NEXT FRONTIER,
,,,前田玲奈､徳井青空､新田ひより
,,M12.BLAZE,
,,,衣川里佳
,,M13.UNLIMITED IMPACT,
,,,高柳知葉､木村千咲､首藤志奈
,,M14.本能スピード,
,,,Machico､高柳知葉､上田瞳､大坪由佳､髙橋ミナミ､青木瑠璃子
,,M15.ユメヲカケル！,
,,,大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､青木瑠璃子､首藤志奈､新田ひより
,,M16.ありがとう、神様,
,,,和氣あず未
,,M17.Silent Star,
,,,高野麻里佳
,,M18.Special Record!,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､青木瑠璃子､近藤唯､星谷美緒､渡部優衣､三澤紗千香､渡部恵子､首藤志奈､新田ひより
,,M19.Never Looking Back,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､青木瑠璃子､近藤唯､星谷美緒､渡部優衣､三澤紗千香､渡部恵子､首藤志奈､新田ひより
,,M20.うまぴょい伝説,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､青木瑠璃子､近藤唯､星谷美緒､渡部優衣､三澤紗千香､渡部恵子､首藤志奈､新田ひより､藤井ゆきよ､明坂聡美
2021年08月29日,,,
,ウマ娘 プリティーダービー 3rd EVENT WINNING DREAM STAGE DAY2@東京ガーデンシアター(東京・江東区)【声出し禁止】,,
,,M01.GIRLS' LEGEND U,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､木村千咲､大西沙織､田所あずさ､近藤唯､長谷川育美､石見舞菜香､渡部優衣､渡部恵子､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜
,,M02.ユメヲカケル！,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､大橋彩香､木村千咲､大西沙織
,,M03.Make debut!,
,,,近藤唯､長谷川育美､石見舞菜香､渡部優衣､渡部恵子､立花日菜､矢野妃菜喜
,,M04.はじまりのSignal,
,,,大西沙織
,,M05.七色の景色,
,,,高野麻里佳
,,M06.ENDLESS DREAM!!,
,,,Machico､上田瞳､前田佳織里､佐伯伊織､花井美春
,,M07.SEVEN,
,,,田所あずさ
,,M08.アウト・オブ・トライアングル,
,,,前田佳織里
,,M09.グロウアップ・シャイン！,
,,,木村千咲､近藤唯､渡部優衣､渡部恵子､立花日菜､矢野妃菜喜
,,M10.ぴょいっと♪はれるや！,
,,,和氣あず未､佐伯伊織､田澤茉純､のぐちゆり､花井美春
,,M11.Ring Ring ダイアリー,
,,,Machico､田所あずさ､前田佳織里､立花日菜､矢野妃菜喜
,,M12.逃げ切りっ！Fallin' Love,
,,,高野麻里佳､長谷川育美､田澤茉純､のぐちゆり､花井美春
,,M13.Enjoy and Join,
,,,上田瞳､近藤唯､長谷川育美､渡部優衣､渡部恵子
,,M14.Find My Only Way,
,,,田所あずさ､佐伯伊織､田澤茉純､のぐちゆり
,,M15.願いのカタチ,
,,,Machico
,,M16.ささやかな祈り,
,,,石見舞菜香
,,M17.木漏れ日のエール,
,,,Machico､大西沙織
,,M18.Special Record!,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､木村千咲､大西沙織､田所あずさ､近藤唯､長谷川育美､石見舞菜香､渡部優衣､渡部恵子､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜
,,M19.Never Looking Back,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､木村千咲､大西沙織､田所あずさ､近藤唯､長谷川育美､石見舞菜香､渡部優衣､渡部恵子､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜
,,M20.うまぴょい伝説,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､大橋彩香､木村千咲､大西沙織､田所あずさ､近藤唯､長谷川育美､石見舞菜香､渡部優衣､渡部恵子､前田佳織里､佐伯伊織､田澤茉純､のぐちゆり､花井美春､立花日菜､矢野妃菜喜､明坂聡美､沖野晃司
2021年10月06日,,,
,FNS歌謡祭 秋～もう一度観たい名曲・名演～@FCGビル(東京・港区)【無観客】,,
,,M01.うまぴょい伝説 ※Short ver.,
,,,和氣あず未､高野麻里佳､Machico､大橋彩香､髙橋ミナミ､田所あずさ､花井美春
2021年10月09日,,,
,シブヤノオト and more FES.2021@NHKホール(東京・渋谷区)【無観客】,,
,,M01.GIRLS' LEGEND U ※Short ver.,
,,,和氣あず未､高野麻里佳､Machico､Lynn､徳井青空､田所あずさ
2021年11月06日,,,
,STARTING GATE Unit Song Collection 発売記念配信イベント@オンライン生配信(東京・特別区)【無観客】,,
,,M01.春空BLUE,
,,,近藤唯､渡部優衣､渡部恵子
,,M02.UNLIMITED IMPACT,
,,,Lynn､松井恵理子､高柳知葉
,WINNING LIVE 02 発売記念配信イベント@オンライン生配信(東京・特別区)【無観客】,,
,,M01.涙ひかって明日になれ！,
,,,近藤唯､渡部優衣､渡部恵子
,,M02.うまぴょい伝説,
,,,Lynn､松井恵理子､高柳知葉､近藤唯､渡部優衣､渡部恵子
2021年11月20日,,,
,ANIMAX MUSIX 2021 YOKOHAMA Part2@横浜アリーナ(神奈川・横浜港北区)【声出し禁止】,,
,,M01.ユメヲカケル！,
,,,Machico､上田瞳､遠野ひかる､田澤茉純､のぐちゆり､山根綺､花井美春
,,M02.winning the soul,
,,,Machico､上田瞳､遠野ひかる､田澤茉純､のぐちゆり､山根綺､花井美春
,,M03.うまぴょい伝説,
,,,Machico､上田瞳､小倉唯､遠野ひかる､田澤茉純､のぐちゆり､山根綺､花井美春
,,M04.ウィーアー！,
,,,Machico､上田瞳､小倉唯､遠野ひかる､田澤茉純､のぐちゆり､山根綺､花井美春､秋奈､他出演キャスト全員
2021年11月21日,,,
,NHK WORLD JAPAN presents SONGS OF TOKYO Festival 2021@NHKホール(東京・渋谷区)【無観客】,,
,,M01.GIRLS' LEGEND U ※Short ver.,
,,,和氣あず未､Machico､Lynn､大橋彩香､田所あずさ､小倉唯､渡部優衣､前田佳織里
,,M02.ユメヲカケル！ ※Short ver.,
,,,和氣あず未､Machico､Lynn､大橋彩香､田所あずさ､小倉唯､渡部優衣､前田佳織里
,,M03.うまぴょい伝説 ※Short ver.,
,,,和氣あず未､Machico､Lynn､大橋彩香､田所あずさ､小倉唯､渡部優衣､前田佳織里
2021年12月1日,,,
,2021 FNS歌謡祭@FCGビル(東京・港区)【無観客】,,
,,M01.ユメヲカケル！ ※Short ver.,
,,,高野麻里佳､Machico､徳井青空､田所あずさ､青木瑠璃子､小倉唯､花井美春
2021年12月31日,,,
,ももいろクローバーZ 第5回ももいろ歌合戦 ~届け！希望の彼方へ~@日本武道館(東京・千代田区)【声出し禁止】,,
,,M01.うまぴょい伝説,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､大橋彩香､髙橋ミナミ､田所あずさ､小倉唯､佐伯伊織､遠野ひかる､高城れに
,,M02.三百六十五歩のマーチ,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､大橋彩香､髙橋ミナミ､田所あずさ､小倉唯､佐伯伊織､遠野ひかる､高城れに､他出演キャスト全員
2022年01月01日,,,
,CDTVスペシャル！年越しプレミアライブ2021→2022@TBS放送センター(東京・港区)【無観客】,,
,,M01.うまぴょい伝説 ※Short ver.,
,,,和氣あず未､高野麻里佳､Machico､高柳知葉､上田瞳､大橋彩香､髙橋ミナミ､田所あずさ､小倉唯､佐伯伊織､遠野ひかる
2022年02月13日,,,
,オダイバ!!超次元音楽祭-ヨコハマからハッピーバレンタインフェス2022-@ぴあアリーナMM(神奈川・横浜西区)【声出し禁止】,,
,,M01.ユメヲカケル！ ※Short ver.,
,,,松井恵理子､徳井青空､衣川里佳､長谷川育美､土師亜文､咲々木瞳､篠原侑､山根綺
,,M02.NEXT FRONTIER ※Short ver.,
,,,松井恵理子､徳井青空､衣川里佳､長谷川育美､土師亜文､咲々木瞳､篠原侑､山根綺
,,M03.Make debut! ※Short ver.,
,,,松井恵理子､徳井青空､衣川里佳､長谷川育美､土師亜文､咲々木瞳､篠原侑､山根綺
,,M04.うまぴょい伝説 ※Short ver.,
,,,松井恵理子､徳井青空､衣川里佳､長谷川育美､土師亜文､咲々木瞳､篠原侑､山根綺
2022年03月05日,,,
,ウマ娘 プリティーダービー 4th EVENT SPECIAL DREAMERS!! 東京公演 DAY1@京王アリーナ TOKYO(東京・調布市)【声出し禁止】,,
,,M01.We are DREAMERS!!,
,,,和氣あず未､高野麻里佳､Machico､Lynn､高柳知葉､上田瞳､大橋彩香､木村千咲､橋本ちなみ､近藤唯､渡部優衣､藤野彩水､香坂さき､優木かな､鈴木絵理､新田ひより､久保田ひかり､前田佳織里､佐伯伊織､遠野ひかる､会沢紗弥､日原あゆみ､吉咲みゆ
,,M02.Fanfare for Future!,
,,,和氣あず未､高野麻里佳､Machico
,,M03.WINnin' 5 -ウイニング☆ファイヴ-,
,,,橋本ちなみ､近藤唯､優木かな､新田ひより､久保田ひかり
,,M04.ぼくらのブルーバードデイズ,
,,,上田瞳､大橋彩香､木村千咲
,,M05.Lucky Comes True!,
,,,新田ひより
,,M06.NEXT FRONTIER,
,,,藤野彩水､優木かな､日原あゆみ
,,M07.winning the soul,
,,,Machico､近藤唯､渡部優衣､香坂さき､会沢紗弥
,,M08.GIRLS' LEGEND U,
,,,橋本ちなみ､藤野彩水､香坂さき､優木かな､鈴木絵理､久保田ひかり､遠野ひかる､会沢紗弥､日原あゆみ､吉咲みゆ
,,M09.Exercise the Right,
,,,佐伯伊織
,,M10.UNLIMITED IMPACT,
,,,高柳知葉､会沢紗弥､日原あゆみ
,,M11.BLOW my GALE,
,,,和氣あず未､高野麻里佳､Lynn､木村千咲､藤野彩水
,,M12.Never Looking Back,
,,,Machico､上田瞳､近藤唯､渡部優衣､鈴木絵理､遠野ひかる
,,M13.グロウアップ・シャイン！,
,,,橋本ちなみ､香坂さき､優木かな､佐伯伊織､日原あゆみ､吉咲みゆ
,,M14.Enjoy and Join,
,,,和氣あず未､Machico､渡部優衣､藤野彩水
,,M15.Just a little bit,
,,,久保田ひかり
,,M16.transforming,
,,,高野麻里佳､新田ひより
,,M17.Ring Ring ダイアリー,
,,,高柳知葉､前田佳織里､佐伯伊織､遠野ひかる､会沢紗弥
,,M18.彩 Phantasia,
,,,大橋彩香､木村千咲､橋本ちなみ､久保田ひかり､吉咲みゆ
,,M19.ユメヲカケル！,
,,,Machico､近藤唯､渡部優衣､前田佳織里､遠野ひかる
,,M20.Make debut!,
,,,Lynn､橋本ちなみ､香坂さき､優木かな､鈴木絵理､遠野ひかる､吉咲みゆ
,,M21.Find My Only Way,
,,,和氣あず未､高野麻里佳､高柳知葉
,,M22.大好きのタカラバコ,
,,,和氣あず未､高野麻里佳､Machico､Lynn､高柳知葉､上田瞳､大橋彩香､木村千咲､橋本ちなみ､近藤唯､渡部優衣､藤野彩水､香坂さき､優木かな､鈴木絵理､新田ひより､久保田ひかり､前田佳織里､佐伯伊織､遠野ひかる､会沢紗弥､日原あゆみ､吉咲みゆ
,,M23.走れウマ娘,
,,,和氣あず未､高野麻里佳､Machico､Lynn､高柳知葉､上田瞳､大橋彩香､木村千咲､橋本ちなみ､近藤唯､渡部優衣､藤野彩水､香坂さき､優木かな､鈴木絵理､新田ひより､久保田ひかり､前田佳織里､佐伯伊織､遠野ひかる､会沢紗弥､日原あゆみ､吉咲みゆ､陶山恵実里､明坂聡美
,,M24.うまぴょい伝説,
,,,和氣あず未､高野麻里佳､Machico､Lynn､高柳知葉､上田瞳､大橋彩香､木村千咲､橋本ちなみ､近藤唯､渡部優衣､藤野彩水､香坂さき､優木かな､鈴木絵理､新田ひより､久保田ひかり､前田佳織里､佐伯伊織､遠野ひかる､会沢紗弥､日原あゆみ､吉咲みゆ､陶山恵実里､明坂聡美
2022年03月06日,,,
,ウマ娘 プリティーダービー 4th EVENT SPECIAL DREAMERS!! 東京公演 DAY2@京王アリーナ TOKYO(東京・調布市)【声出し禁止】,,
,,M01.We are DREAMERS!!,
,,,和氣あず未､高野麻里佳､Machico､Lynn､松井恵理子､高柳知葉､上田瞳､大橋彩香､木村千咲､前田玲奈､髙橋ミナミ､田所あずさ､大和田仁美､新田ひより､和多田美咲､前田佳織里､佐伯伊織､遠野ひかる､立花日菜､矢野妃菜喜､野口瑠璃子､中村カンナ
,,M02.winning the soul,
,,,Machico､田所あずさ
,,M03.GIRLS' LEGEND U,
,,,松井恵理子､鬼頭明里､大和田仁美､和多田美咲､遠野ひかる､野口瑠璃子､中村カンナ
,,M04.BLOW my GALE,
,,,和氣あず未､Lynn､木村千咲､前田玲奈､田所あずさ
,,M05.UNLIMITED IMPACT,
,,,Lynn､松井恵理子､高柳知葉
,,M06.Never Looking Back,
,,,上田瞳､田所あずさ､大和田仁美､新田ひより､遠野ひかる､立花日菜
,,M07.禁断Burning Heart,
,,,Lynn
,,M08.CATCH THE VICTORY!,
,,,大橋彩香
,,M09.Rising Girl,
,,,木村千咲
,,M10.本能スピード,
,,,高柳知葉､大橋彩香､髙橋ミナミ､前田佳織里､佐伯伊織
,,M11.Make debut!,
,,,和氣あず未､高野麻里佳､大和田仁美､和多田美咲､遠野ひかる､野口瑠璃子､中村カンナ
,,M12.グロウアップ・シャイン！,
,,,松井恵理子､前田玲奈､髙橋ミナミ､田所あずさ､佐伯伊織､立花日菜
,,M13.NEXT FRONTIER,
,,,高柳知葉､前田玲奈､田所あずさ
,,M14.Ambitious World,
,,,立花日菜､矢野妃菜喜
,,M15.WINnin' 5 -ウイニング☆ファイヴ-,
,,,松井恵理子､新田ひより､和多田美咲､野口瑠璃子､中村カンナ
,,M16.ユメヲカケル！,
,,,Lynn､上田瞳､髙橋ミナミ､前田佳織里､立花日菜､矢野妃菜喜
,,M17.逃げ切りっ！Fallin' Love,
,,,高野麻里佳､Lynn､木村千咲､大和田仁美､中村カンナ
,,M18.ぴょいっと♪はれるや！,
,,,和氣あず未､前田玲奈､髙橋ミナミ､鬼頭明里､佐伯伊織
,,M19.transforming,
,,,高野麻里佳､大和田仁美
,,M20.木漏れ日のエール,
,,,Machico､前田佳織里､立花日菜､矢野妃菜喜
,,M21.Find My Only Way,
,,,和氣あず未､高野麻里佳､Machico､上田瞳､大橋彩香､木村千咲､立花日菜
,,M22.大好きのタカラバコ,
,,,和氣あず未､高野麻里佳､Machico､Lynn､松井恵理子､高柳知葉､上田瞳､大橋彩香､木村千咲､前田玲奈､髙橋ミナミ､田所あずさ､大和田仁美､新田ひより､和多田美咲､前田佳織里､佐伯伊織､遠野ひかる､立花日菜､矢野妃菜喜､野口瑠璃子､中村カンナ
,,M23.走れウマ娘,
,,,和氣あず未､高野麻里佳､Machico､Lynn､松井恵理子､高柳知葉､上田瞳､大橋彩香､木村千咲､前田玲奈､髙橋ミナミ､田所あずさ､鬼頭明里､大和田仁美､新田ひより､和多田美咲､前田佳織里､佐伯伊織､遠野ひかる､立花日菜､矢野妃菜喜､野口瑠璃子､中村カンナ､藤井ゆきよ､明坂聡美
,,M24.うまぴょい伝説,
,,,和氣あず未､高野麻里佳､Machico､Lynn､松井恵理子､高柳知葉､上田瞳､大橋彩香､木村千咲､前田玲奈､髙橋ミナミ､田所あずさ､鬼頭明里､大和田仁美､新田ひより､和多田美咲､前田佳織里､佐伯伊織､遠野ひかる､立花日菜､矢野妃菜喜､野口瑠璃子､中村カンナ､藤井ゆきよ､明坂聡美
2022年03月20日,,,
,アニソン!プレミアム! ウマ娘×競馬SP@NHKホール(東京・渋谷区)【無観客】,,
,,M01.Make debut! ※Short ver.,
,,,和氣あず未､Machico､高柳知葉､髙橋ミナミ､田所あずさ､大空直美､佐伯伊織､野口瑠璃子
,,M02.うまぴょい伝説 ※Short ver.,
,,,和氣あず未､Machico､高柳知葉､髙橋ミナミ､田所あずさ､大空直美､佐伯伊織､野口瑠璃子
,,M03.We are DREAMERS!! ※Short ver.,
,,,和氣あず未､Machico､高柳知葉､髙橋ミナミ､田所あずさ､大空直美､佐伯伊織､野口瑠璃子
2022年04月02日,,,
,ウマ娘 プリティーダービー CD WINNING LIVE 03 発売記念配信イベント@オンライン生配信(東京・特別区)【無観客】,,
,,M01.WINnin' 5 -ウイニング☆ファイヴ-,
,,,長谷川育美､石見舞菜香､首藤志奈､久保田ひかり､佐伯伊織
,,M02.Just a little bit,
,,,久保田ひかり
,,M03.Exercise the Right,
,,,佐伯伊織
,,M04.うまぴょい伝説,
,,,長谷川育美､石見舞菜香､首藤志奈､久保田ひかり､佐伯伊織
2022年04月30日,,,
,VTuber Fes Japan 2022@幕張メッセ国際展示場(千葉・美浜区)【声出し禁止】,,
,,M01.うまぴょい伝説,
,,,上田瞳､天音かなた､雪花ラミィ､獅白ぼたん､尾丸ポルカ
,,M02.ピース!!,
,,,上田瞳､天音かなた､雪花ラミィ､獅白ぼたん､尾丸ポルカ､他出演キャスト全員
2022年05月04日,,,
,ウマ娘 プリティーダービー 4th EVENT SPECIAL DREAMERS!! 横浜公演 DAY1@ぴあアリーナMM(神奈川・横浜西区)【声出し禁止】,,
,,M01.We are DREAMERS!!,
,,,Machico､大坪由佳､徳井青空､衣川里佳､鈴木みのり､橋本ちなみ､星谷美緒､土師亜文､咲々木瞳､篠原侑､優木かな､大和田仁美､河井晴菜､首藤志奈､和多田美咲､久保田ひかり､前田佳織里､田澤茉純､立花日菜､矢野妃菜喜､大西綺華､中村カンナ､吉咲みゆ､島田愛野､白砂沙帆
,,M02.RUN×RUN！,
,,,Machico､鈴木みのり､星谷美緒､大和田仁美､河井晴菜､首藤志奈､前田佳織里
,,M03.ENDLESS DREAM!!,
,,,咲々木瞳､篠原侑､田澤茉純､大西綺華､中村カンナ
,,M04.青春が待ってる,
,,,橋本ちなみ､土師亜文､大和田仁美
,,M05.PRESENT MARCH♪,
,,,衣川里佳､優木かな､首藤志奈
,,M06.Enjoy and Join,
,,,徳井青空､和多田美咲､久保田ひかり､吉咲みゆ､島田愛野､白砂沙帆
,,M07.ユメヲカケル！,
,,,Machico､星谷美緒､前田佳織里､田澤茉純､矢野妃菜喜
,,M08.BLOW my GALE,
,,,徳井青空､衣川里佳､鈴木みのり､久保田ひかり､島田愛野､白砂沙帆
,,M09.Never Looking Back,
,,,Machico､橋本ちなみ､土師亜文､首藤志奈､和多田美咲
,,M10.本能スピード,
,,,大坪由佳､篠原侑､河井晴菜､田澤茉純､吉咲みゆ
,,M11.Make debut!,
,,,鈴木みのり､咲々木瞳､大西綺華､島田愛野､白砂沙帆
,,M12.逃げ切りっ！Fallin' Love,
,,,大坪由佳､星谷美緒､篠原侑､大和田仁美､中村カンナ
,,M13.GIRLS' LEGEND U,
,,,鈴木みのり､土師亜文､咲々木瞳､篠原侑､河井晴菜､和多田美咲､久保田ひかり､大西綺華､吉咲みゆ
,,M14.NEXT FRONTIER,
,,,衣川里佳､優木かな､中村カンナ
,,M15.winning the soul,
,,,Machico､矢野妃菜喜
,,M16.WINnin' 5 -ウイニング☆ファイヴ-,
,,,大坪由佳､橋本ちなみ､優木かな､島田愛野､白砂沙帆
,,M17.全速！前進！ウマドルパワー☆,
,,,大和田仁美
,,M18.Ring Ring ダイアリー,
,,,Machico､星谷美緒､河井晴菜､首藤志奈､前田佳織里
,,M19.グロウアップ・シャイン！,
,,,大坪由佳､橋本ちなみ､土師亜文､咲々木瞳､優木かな､和多田美咲､久保田ひかり､田澤茉純､大西綺華､吉咲みゆ
,,M20.Go This Way,
,,,徳井青空､前田佳織里､中村カンナ
,,M21.Ambitious World,
,,,立花日菜､矢野妃菜喜
,,M22.大好きのタカラバコ,
,,,Machico､大坪由佳､徳井青空､衣川里佳､鈴木みのり､橋本ちなみ､星谷美緒､土師亜文､咲々木瞳､篠原侑､優木かな､大和田仁美､河井晴菜､首藤志奈､和多田美咲､久保田ひかり､前田佳織里､田澤茉純､立花日菜､矢野妃菜喜､大西綺華､中村カンナ､吉咲みゆ､島田愛野､白砂沙帆
,,M23.走れウマ娘,
,,,Machico､大坪由佳､徳井青空､衣川里佳､鈴木みのり､橋本ちなみ､星谷美緒､土師亜文､咲々木瞳､篠原侑､優木かな､大和田仁美､河井晴菜､首藤志奈､和多田美咲､久保田ひかり､前田佳織里､田澤茉純､立花日菜､矢野妃菜喜､大西綺華､中村カンナ､吉咲みゆ､島田愛野､白砂沙帆､明坂聡美
,,M24.うまぴょい伝説,
,,,Machico､大坪由佳､徳井青空､衣川里佳､鈴木みのり､橋本ちなみ､星谷美緒､土師亜文､咲々木瞳､篠原侑､優木かな､大和田仁美､河井晴菜､首藤志奈､和多田美咲､久保田ひかり､前田佳織里､田澤茉純､立花日菜､矢野妃菜喜､大西綺華､中村カンナ､吉咲みゆ､島田愛野､白砂沙帆､明坂聡美
2022年05月05日,,,
,ウマ娘 プリティーダービー 4th EVENT SPECIAL DREAMERS!! 横浜公演 DAY2@ぴあアリーナMM(神奈川・横浜西区)【声出し禁止】,,
,,M01.We are DREAMERS!!,
,,,和氣あず未､高柳知葉､上田瞳､大橋彩香､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､近藤唯､星谷美緒､小倉唯､渡部優衣､香坂さき､大和田仁美､鈴木絵理､渡部恵子､新田ひより､佐伯伊織､遠野ひかる､矢野妃菜喜､野口瑠璃子､日原あゆみ
,,M02.奇跡を信じて！,
,,,大坪由佳､前田玲奈､衣川里佳
,,M03.ぴょいっと♪はれるや！,
,,,和氣あず未､前田玲奈､髙橋ミナミ､星谷美緒､佐伯伊織
,,M04.WINnin' 5 -ウイニング☆ファイヴ-,
,,,大坪由佳､徳井青空､近藤唯､新田ひより､野口瑠璃子
,,M05.RUN×RUN！,
,,,和氣あず未､星谷美緒､香坂さき､大和田仁美､鈴木絵理､渡部恵子､遠野ひかる
,,M06.グロウアップ・シャイン！,
,,,大橋彩香､木村千咲､大坪由佳､渡部優衣､佐伯伊織､日原あゆみ
,,M07.武名疾走！,
,,,日原あゆみ
,,M08.winning the soul,
,,,大橋彩香､近藤唯､新田ひより､矢野妃菜喜､野口瑠璃子
,,M09.NEXT FRONTIER,
,,,上田瞳､衣川里佳､日原あゆみ
,,M10.Never Looking Back,
,,,大和田仁美､鈴木絵理､新田ひより､佐伯伊織､遠野ひかる
,,M11.BLOW my GALE,
,,,和氣あず未､木村千咲､前田玲奈､徳井青空､衣川里佳､渡部恵子
,,M12.UNLIMITED IMPACT,
,,,高柳知葉､大坪由佳､髙橋ミナミ､香坂さき､日原あゆみ
,,M13.嗚呼それが我が宿命 ※4th Ver,
,,,髙橋ミナミ､徳井青空､大和田仁美､佐伯伊織
,,M14.GIRLS' LEGEND U,
,,,小倉唯､渡部優衣､香坂さき､鈴木絵理､渡部恵子､遠野ひかる
,,M15.Make debut!,
,,,和氣あず未､高柳知葉､前田玲奈､髙橋ミナミ､佐伯伊織
,,M16.Goal To My SHIP,
,,,上田瞳
,,M17.ひたむきマイノート,
,,,野口瑠璃子
,,M18.ユメヲカケル！,
,,,高柳知葉､上田瞳､木村千咲､近藤唯､星谷美緒､新田ひより､矢野妃菜喜
,,M19.Enjoy and Join,
,,,大橋彩香､徳井青空､渡部優衣､香坂さき､鈴木絵理､遠野ひかる
,,M20.Go This Way,
,,,髙橋ミナミ､小倉唯､野口瑠璃子
,,M21.Find My Only Way,
,,,和氣あず未､高柳知葉､上田瞳､大橋彩香､木村千咲
,,M22.春空BLUE,
,,,近藤唯､渡部優衣､渡部恵子
,,M23.大好きのタカラバコ,
,,,和氣あず未､高柳知葉､上田瞳､大橋彩香､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､近藤唯､星谷美緒､小倉唯､渡部優衣､香坂さき､大和田仁美､鈴木絵理､渡部恵子､新田ひより､佐伯伊織､遠野ひかる､矢野妃菜喜､野口瑠璃子､日原あゆみ
,,M24.走れウマ娘,
,,,和氣あず未､高柳知葉､上田瞳､大橋彩香､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､近藤唯､星谷美緒､小倉唯､渡部優衣､香坂さき､大和田仁美､鈴木絵理､渡部恵子､新田ひより､佐伯伊織､遠野ひかる､矢野妃菜喜､野口瑠璃子､日原あゆみ､明坂聡美
,,M25.うまぴょい伝説,
,,,和氣あず未､高柳知葉､上田瞳､大橋彩香､木村千咲､大坪由佳､前田玲奈､髙橋ミナミ､徳井青空､衣川里佳､近藤唯､星谷美緒､小倉唯､渡部優衣､香坂さき､大和田仁美､鈴木絵理､渡部恵子､新田ひより､佐伯伊織､遠野ひかる､矢野妃菜喜､野口瑠璃子､日原あゆみ､明坂聡美
2022年05月22日,,,
,ウマ娘 プリティーダービー CD WINNING LIVE 04 発売記念配信イベント@オンライン生配信(東京・特別区)【無観客】,,
